Year,Occupation,Total_Number,Men_Number,Women_Number,Total_MedianEarnings,Men_MedianEarnings,Women_MedianEarnings
2020,"Heating, air conditioning, and refrigeration mechanics and installers",382,377,6,"52,156","52,572",0
2020,Home appliance repairers,24,22,1,0,0,0
2020,Industrial and refractory machinery mechanics,401,377,23,"53,612","54,548",0
2020,"Maintenance and repair workers, general",550,526,24,46540,46644,0
2020,"Maintenance workers, machinery",22,22,0,0,0,0
2020,Millwrights,62,61,1,"61,256","61,620",0
2020,Electrical power-line installers and repairers,139,136,2,"65,936","67,912",0
2020,Telecommunications line installers and repairers,155,146,9,"53,612","55,952",0
2020,Precision instrument and equipment repairers,62,52,11,"56,420","57,096",0
2020,Wind turbine service technicians,5,4,1,0,0,0
2020,"Coin, vending, and amusement machine servicers and repairers",27,22,6,0,0,0
2020,Commercial divers,3,3,0,0,0,0
2020,Locksmiths and safe repairers,19,19,0,0,0,0
2020,Manufactured building and mobile home installers,3,3,0,0,0,0
2020,Riggers,6,6,0,0,0,0
2020,"Helpers--installation, maintenance, and repair workers",16,14,2,0,0,0
2020,"Other installation, maintenance, and repair workers",139,131,8,40560,42120,0
2020,Production occupations,"6,820","5,055","1,765",40300,43732,32760
2020,First-line supervisors of production and operating workers,713,591,122,"53,976","57,148",42432
2020,"Aircraft structure, surfaces, rigging, and systems assemblers",3,2,1,0,0,0
2020,"Electrical, electronics, and electromechanical assemblers",90,53,37,33280,38584,0
2020,Engine and other machine assemblers,3,3,0,0,0,0
2020,Structural metal fabricators and fitters,17,17,0,0,0,0
2020,Other assemblers and fabricators,828,565,263,36660,38480,33176
2020,Bakers,131,53,78,30992,32292,30368
2020,"Butchers and other meat, poultry, and fish processing workers",221,163,57,38116,39208,33384
2020,"Food and tobacco roasting, baking, and drying machine operators and tenders",8,7,1,0,0,0
2020,Food batchmakers,70,32,38,33748,0,0
2020,Food cooking machine operators and tenders,7,2,5,0,0,0
2020,"Food processing workers, all other",118,74,44,34788,38636,0
2020,Computer numerically controlled tool operators and programmers,96,89,6,50128,50648,0
2020,"Forming machine setters, operators, and tenders, metal and plastic",24,23,1,0,0,0
2020,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",69,58,11,42692,43836,0
2020,"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",35,29,6,0,0,0
2020,"Other machine tool setters, operators, and tenders, metal and plastic",8,6,2,0,0,0
2020,Machinists,297,272,25,47996,48880,0
2020,"Metal furnace operators, tenders, pourers, and casters",19,19,0,0,0,0
2020,"Model makers and patternmakers, metal and plastic",9,7,2,0,0,0
2020,"Molders and molding machine setters, operators, and tenders, metal and plastic",37,31,5,0,0,0
2020,Tool and die makers,37,36,1,0,0,0
2020,"Welding, soldering, and brazing workers",486,471,16,43628,44096,0
2020,Other metal workers and plastic workers,338,277,61,40040,42432,32344
2020,Prepress technicians and workers,12,10,3,0,0,0
2020,Printing press operators,120,95,25,38896,39364,0
2020,Print binding and finishing workers,16,9,7,0,0,0
2020,Laundry and dry-cleaning workers,94,34,60,27976,0,27144
2020,"Pressers, textile, garment, and related materials",23,7,15,0,0,0
2020,Sewing machine operators,97,37,59,30108,0,30368
2020,Shoe and leather workers,6,2,3,0,0,0
2020,"Tailors, dressmakers, and sewers",31,5,26,0,0,0
2020,"Textile machine setters, operators, and tenders",15,5,10,0,0,0
2020,Upholsterers,20,18,2,0,0,0
2020,"Other textile, apparel, and furnishings workers",12,9,2,0,0,0
2020,Cabinetmakers and bench carpenters,31,29,1,0,0,0
2020,Furniture finishers,9,3,6,0,0,0
2020,"Sawing machine setters, operators, and tenders, wood",20,16,3,0,0,0
2020,"Woodworking machine setters, operators, and tenders, except sawing",9,9,1,0,0,0
2020,Other woodworkers,12,12,0,0,0,0
2020,"Power plant operators, distributors, and dispatchers",38,37,1,0,0,0
2020,Stationary engineers and boiler operators,45,40,5,0,0,0
2020,Water and wastewater treatment plant and system operators,116,104,12,49660,51480,0
2020,Miscellaneous plant and system operators,42,38,4,0,0,0
2020,"Chemical processing machine setters, operators, and tenders",50,47,3,"56,316",0,0
2020,"Crushing, grinding, polishing, mixing, and blending workers",79,61,17,39832,40976,0
2020,Cutting workers,54,40,14,35984,0,0
2020,"Extruding, forming, pressing, and compacting machine setters, operators, and tenders",22,15,7,0,0,0
2020,"Furnace, kiln, oven, drier, and kettle operators and tenders",10,10,0,0,0,0
2020,"Inspectors, testers, sorters, samplers, and weighers",684,418,266,42328,47320,36920
2020,Jewelers and precious stone and metal workers,22,12,10,0,0,0
2020,Dental and ophthalmic laboratory technicians and medical appliance technicians,59,23,36,36088,0,0
2020,Packaging and filling machine operators and tenders,224,126,98,32240,34684,28288
2020,Painting workers,139,124,15,44148,45708,0
2020,Photographic process workers and processing machine operators,3,1,2,0,0,0
2020,Adhesive bonding machine operators and tenders,8,6,2,0,0,0
2020,Etchers and engravers,3,3,0,0,0,0
2020,"Molders, shapers, and casters, except metal and plastic",19,17,2,0,0,0
2020,"Paper goods machine setters, operators, and tenders",22,18,4,0,0,0
2020,Tire builders,0,0,0,0,0,0
2020,Helpers--production workers,31,23,9,0,0,0
2020,Other production equipment operators and tenders,5,5,0,0,0,0
2020,Other production workers,957,706,251,38428,41496,33124
2020,Transportation and material moving occupations,"7,917","6,439","1,478",37388,39468,31200
2020,Supervisors of transportation and material moving workers,222,175,47,47788,49036,0
2020,Aircraft pilots and flight engineers,112,109,3,"99,996","103,168",0
2020,Air traffic controllers and airfield operations specialists,32,29,3,0,0,0
2020,Flight attendants,54,13,41,46540,0,0
2020,"Ambulance drivers and attendants, except emergency medical technicians",8,7,1,0,0,0
2020,"Bus drivers, school",105,52,53,33644,36816,32344
2020,"Bus drivers, transit and intercity",146,89,57,40716,40248,41132
2020,Driver/sales workers and truck drivers,"2,592","2,409",183,46592,47632,34632
2020,Shuttle drivers and chauffeurs,57,47,10,31512,0,0
2020,Taxi drivers,157,132,25,38168,38636,0
2020,"Motor vehicle operators, all other",84,70,15,32032,33384,0
2020,Locomotive engineers and operators,50,45,5,"77,428",0,0
2020,Railroad conductors and yardmasters,34,34,0,0,0,0
2020,Other rail transportation workers,11,8,2,0,0,0
2020,Sailors and marine oilers,16,16,0,0,0,0
2020,Ship and boat captains and operators,30,28,2,0,0,0
2020,Ship engineers,1,1,0,0,0,0
2020,Parking attendants,44,36,7,0,0,0
2020,Transportation service attendants,81,70,11,31772,31928,0
2020,Transportation inspectors,26,21,6,0,0,0
2020,Passenger attendants,14,4,11,0,0,0
2020,Other transportation workers,24,16,7,0,0,0
2020,Crane and tower operators,48,46,2,0,0,0
2020,"Conveyor, dredge, and hoist and winch operators",23,22,1,0,0,0
2020,Industrial truck and tractor operators,507,467,41,36972,36816,0
2020,Cleaners of vehicles and equipment,214,179,35,30160,30212,0
2020,"Laborers and freight, stock, and material movers, hand","1,587","1,268",319,33800,34944,30940
2020,Machine feeders and offbearers,11,4,6,0,0,0
2020,"Packers and packagers, hand",436,205,231,30264,31408,28288
2020,Stockers and order fillers,"1,058",714,345,30836,31304,29952
2020,Pumping station operators,17,17,0,0,0,0
2020,Refuse and recyclable material collectors,70,64,6,35360,36296,0
2020,Other material moving workers,46,41,5,0,0,0
2021,Chief executives,"1,316,312","950,742","365,570","154,737","166,279","125,741"
2021,General and operations managers,"1,050,155","690,934","359,221","77,771","85,730","65,378"
2021,Legislators,"12,709","7,007","5,702","76,241","81,767","70,896"
2021,Advertising and promotions managers,"57,735","27,035","30,700","86,690","97,919","77,910"
2021,Marketing managers,"472,097","181,401","290,696","89,611","103,449","82,701"
2021,Sales managers,"493,815","338,126","155,689","104,544","120,036","81,736"
2021,Public relations and fundraising managers,"87,998","27,717","60,281","84,268","94,687","79,816"
2021,Administrative services managers,"59,654","14,792","44,862","70,082","85,238","65,351"
2021,Facilities managers,"113,303","88,009","25,294","71,507","74,236","62,902"
2021,Computer and information systems managers,"602,769","437,564","165,205","121,987","126,210","108,483"
2021,Financial managers,"1,312,143","577,638","734,505","86,565","109,157","72,352"
2021,Compensation and benefits managers,"15,987","3,974","12,013","89,123","94,019","86,446"
2021,Human resources managers,"238,400","53,663","184,737","91,316","110,404","86,815"
2021,Training and development managers,"57,518","26,063","31,455","82,905","88,756","78,426"
2021,Industrial production managers,"251,921","194,058","57,863","86,033","87,448","82,993"
2021,Purchasing managers,"210,141","106,198","103,943","84,861","96,864","75,269"
2021,"Transportation, storage, and distribution managers","271,367","220,386","50,981","62,109","62,267","61,105"
2021,"Farmers, ranchers, and other agricultural managers","468,451","410,552","57,899","46,682","50,048","35,117"
2021,Construction managers,"818,830","756,526","62,304","79,863","80,373","73,412"
2021,Education and childcare administrators,"850,511","294,482","556,029","77,770","89,213","72,059"
2021,Architectural and engineering managers,"205,299","180,544","24,755","151,759","152,191","147,036"
2021,Food service managers,"681,416","366,733","314,683","43,691","50,706","38,976"
2021,Funeral home managers,"7,360","5,086","2,274","50,966","52,489","37,159"
2021,Entertainment and recreation managers,"34,014","20,390","13,624","57,389","61,929","54,423"
2021,Lodging managers,"83,060","42,316","40,744","52,097","59,090","47,781"
2021,Medical and health services managers,"681,440","194,333","487,107","79,236","93,135","75,493"
2021,Natural sciences managers,"23,243","9,128","14,115","79,555","96,586","75,936"
2021,Postmasters and mail superintendents,"25,146","10,640","14,506","75,590","78,681","73,840"
2021,"Property, real estate, and community association managers","445,516","203,965","241,551","61,812","75,430","54,458"
2021,Social and community service managers,"391,175","112,409","278,766","63,934","73,302","61,624"
2021,Emergency management directors,"14,160","10,151","4,009","75,328","77,892","60,336"
2021,"Personal service managers, all other","39,246","11,106","28,140","44,871","52,758","38,191"
2021,"Managers, all other","3,776,173","2,382,407","1,393,766","88,771","97,904","76,803"
2021,Business and Financial Operations Occupations:,"7,748,685","3,611,239","4,137,446","75,831","85,910","67,890"
2021,"Agents and business managers of artists, performers, and athletes","27,254","14,400","12,854","80,223","94,319","69,624"
2021,"Buyers and purchasing agents, farm products","7,767","5,585","2,182","59,982","62,361","51,395"
2021,"Wholesale and retail buyers, except farm products","134,002","69,328","64,674","49,148","50,367","46,933"
2021,"Purchasing agents, except wholesale, retail, and farm products","247,428","119,109","128,319","63,906","69,135","60,479"
2021,"Claims adjusters, appraisers, examiners, and investigators","327,468","129,010","198,458","60,679","67,945","54,802"
2021,Compliance officers,"276,458","121,349","155,109","76,144","79,813","73,141"
2021,Cost estimators,"130,122","110,306","19,816","72,745","76,066","54,780"
2021,Human resources workers,"791,658","195,816","595,842","66,204","77,575","63,568"
2021,"Compensation, benefits, and job analysis specialists","63,010","15,524","47,486","60,826","79,269","57,061"
2021,Training and development specialists,"142,352","65,203","77,149","64,227","71,837","59,215"
2021,Logisticians,"151,929","98,972","52,957","59,461","62,382","53,588"
2021,Project management specialists,"733,680","410,043","323,637","94,639","100,890","88,411"
2021,Management analysts,"778,105","441,133","336,972","95,700","102,937","87,629"
2021,"Meeting, convention, and event planners","77,913","18,368","59,545","55,852","55,687","55,912"
2021,Fundraisers,"63,893","17,874","46,019","77,598","85,134","76,230"
2021,Market research analysts and marketing specialists,"304,723","125,074","179,649","72,540","81,204","67,571"
2021,"Business operations specialists, all other","498,533","214,271","284,262","67,373","80,204","60,982"
2021,Accountants and auditors,"1,452,102","614,573","837,529","75,713","84,537","69,691"
2021,Property appraisers and assessors,"76,284","49,827","26,457","70,228","84,166","52,168"
2021,Budget analysts,"52,562","23,079","29,483","77,798","87,652","72,153"
2021,Credit analysts,"32,720","16,664","16,056","64,200","74,293","58,884"
2021,Financial and investment analysts,"308,186","179,257","128,929","91,177","98,212","84,410"
2021,Personal financial advisors,"369,329","256,169","113,160","104,506","127,351","79,830"
2021,Insurance underwriters,"115,272","40,608","74,664","73,416","82,580","68,168"
2021,Financial examiners,"21,995","8,861","13,134","77,077","83,193","67,085"
2021,Credit counselors and loan officers,"355,144","160,732","194,412","73,589","95,758","60,424"
2021,"Tax examiners and collectors, and revenue agents","57,619","19,259","38,360","56,182","66,883","50,110"
2021,Tax preparers,"52,019","22,692","29,327","56,313","65,542","51,768"
2021,Other financial specialists,"99,158","48,153","51,005","78,146","101,339","63,562"
2021,"Computer, Engineering, and Science Occupations:","9,540,113","7,130,087","2,410,026","90,974","94,701","80,406"
2021,Computer and Mathematical Occupations:,"5,029,627","3,776,648","1,252,979","94,409","99,619","83,834"
2021,Computer and information research scientists,"22,546","16,075","6,471","104,855","119,487","89,702"
2021,Computer systems analysts,"513,719","315,855","197,864","86,616","92,841","79,958"
2021,Information security analysts,"166,397","137,610","28,787","105,253","106,706","97,070"
2021,Computer programmers,"282,641","231,972","50,669","96,352","97,737","90,806"
2021,Software developers,"1,654,896","1,368,380","286,516","121,001","122,738","110,053"
2021,Software quality assurance analysts and testers,"79,361","43,332","36,029","86,049","86,583","85,263"
2021,Web developers,"86,689","65,720","20,969","79,457","83,258","74,106"
2021,Web and digital interface designers,"55,762","28,902","26,860","71,545","73,180","69,049"
2021,Computer support specialists,"617,695","466,754","150,941","62,807","64,419","58,043"
2021,Database administrators and architects,"118,125","80,717","37,408","97,535","103,882","73,703"
2021,Network and computer systems administrators,"206,897","173,048","33,849","80,656","81,789","73,457"
2021,Computer network architects,"105,013","98,848","6,165","102,372","101,989","110,609"
2021,"Computer occupations, all other","653,248","490,772","162,476","75,477","76,520","71,913"
2021,Actuaries,"33,962","25,529","8,433","129,791","135,774","124,509"
2021,Mathematicians,"3,177","2,186",991,"108,699","126,941","73,189"
2021,Operations research analysts,"150,508","74,745","75,763","87,588","96,322","80,221"
2021,Statisticians,"34,888","16,667","18,221","94,963","96,142","93,533"
2021,Other mathematical science occupations,"244,103","139,536","104,567","89,573","95,859","82,723"
2021,Architecture and Engineering Occupations:,"3,056,719","2,569,629","487,090","91,429","93,381","81,303"
2021,"Architects, except landscape and naval","182,912","132,865","50,047","93,034","98,410","81,870"
2021,Landscape architects,"27,829","18,332","9,497","71,561","72,768","69,880"
2021,"Surveyors, cartographers, and photogrammetrists","29,210","25,958","3,252","72,466","73,849","54,775"
2021,Aerospace engineers,"136,375","119,506","16,869","112,150","115,374","100,540"
2021,Agricultural engineers,"3,189","2,963",226,"80,375","85,865","71,875"
2021,Bioengineers and biomedical engineers,"17,418","13,239","4,179","81,832","84,302","76,582"
2021,Chemical engineers,"83,484","68,464","15,020","112,416","113,936","106,216"
2021,Civil engineers,"389,295","324,809","64,486","94,264","96,553","83,530"
2021,Computer hardware engineers,"61,579","54,509","7,070","117,413","119,162","104,955"
2021,Electrical and electronics engineers,"246,368","223,154","23,214","106,087","108,183","94,247"
2021,Environmental engineers,"33,048","22,071","10,977","93,150","94,565","90,082"
2021,"Industrial engineers, including health and safety","243,012","183,632","59,380","88,525","89,879","84,702"
2021,Marine engineers and naval architects,"14,537","13,428","1,109","87,123","85,656","90,866"
2021,Materials engineers,"41,019","36,051","4,968","93,027","93,717","83,151"
2021,Mechanical engineers,"293,999","268,461","25,538","95,588","96,419","91,685"
2021,"Mining and geological engineers, including mining safety engineers","4,994","4,285",709,"101,563","106,992","66,622"
2021,Nuclear engineers,"8,105","7,025","1,080","103,529","114,019","69,392"
2021,Petroleum engineers,"18,403","16,623","1,780","153,574","156,102","124,003"
2021,"Engineers, all other","612,278","525,840","86,438","103,913","104,517","97,849"
2021,Architectural and civil drafters,"44,262","34,302","9,960","58,834","59,487","56,078"
2021,Other drafters,"81,224","68,212","13,012","62,019","64,621","51,382"
2021,Electrical and electronic engineering technologists and technicians,"83,199","75,826","7,373","69,976","71,150","59,860"
2021,"Other engineering technologists and technicians, except drafters","340,765","273,473","67,292","61,829","65,524","50,379"
2021,Surveying and mapping technicians,"60,215","56,601","3,614","56,467","56,324","60,079"
2021,"Life, Physical, and Social Science Occupations:","1,453,767","783,810","669,957","76,012","80,169","72,227"
2021,Agricultural and food scientists,"27,595","19,376","8,219","76,201","80,250","66,936"
2021,Biological scientists,"80,729","41,771","38,958","74,182","75,715","73,073"
2021,Conservation scientists and foresters,"25,269","19,936","5,333","64,464","65,896","61,737"
2021,Medical scientists,"157,608","68,740","88,868","82,928","85,240","81,619"
2021,"Life scientists, all other","6,906","4,701","2,205","66,413","67,466","54,422"
2021,Astronomers and physicists,"14,329","11,316","3,013","133,556","141,015","117,997"
2021,Atmospheric and space scientists,"13,297","8,258","5,039","94,677","99,379","85,203"
2021,Chemists and materials scientists,"89,962","53,970","35,992","76,334","77,161","74,666"
2021,"Environmental scientists and specialists, including health","35,959","19,152","16,807","66,892","69,707","65,246"
2021,"Geoscientists and hydrologists, except geographers","38,580","29,561","9,019","98,757","102,975","77,220"
2021,"Physical scientists, all other","317,067","180,683","136,384","90,716","100,282","81,550"
2021,Economists,"30,063","19,968","10,095","132,504","145,824","119,682"
2021,Survey researchers,"1,286",560,726,"71,563","71,875","70,703"
2021,Clinical and counseling psychologists,"15,523","5,503","10,020","99,922","125,126","90,268"
2021,School psychologists,"42,939","8,053","34,886","77,195","83,817","76,274"
2021,Other psychologists,"97,397","29,591","67,806","91,924","108,839","84,310"
2021,Sociologists,"1,317",695,622,"64,438","92,139","63,532"
2021,Urban and regional planners,"36,973","20,461","16,512","80,824","82,926","78,692"
2021,Miscellaneous social scientists and related workers,"36,340","20,297","16,043","88,862","96,161","80,297"
2021,Agricultural and food science technicians,"37,464","24,554","12,910","50,519","55,521","42,201"
2021,Biological technicians,"27,324","12,851","14,473","54,096","52,756","55,486"
2021,Chemical technicians,"51,542","34,745","16,797","57,420","59,564","55,511"
2021,Environmental science and geoscience technicians,"16,922","11,329","5,593","68,082","72,591","60,533"
2021,Nuclear technicians,"3,250","2,531",719,"80,239","81,323","73,786"
2021,Social science research assistants,"8,491","3,761","4,730","57,975","63,352","56,896"
2021,"Other life, physical, and social science technicians","160,372","76,172","84,200","48,994","50,540","46,946"
2021,Occupational health and safety specialists and technicians,"79,263","55,275","23,988","70,045","73,792","61,184"
2021,"Education, Legal, Community Service, Arts, and Media Occupations:","11,786,704","4,282,233","7,504,471","58,230","67,526","54,006"
2021,Community and Social Service Occupations:,"2,084,760","729,566","1,355,194","51,603","52,184","51,294"
2021,Substance abuse and behavioral disorder counselors,"95,929","24,258","71,671","47,299","46,817","47,469"
2021,"Educational, guidance, and career counselors and advisors","285,492","63,484","222,008","55,934","55,991","55,920"
2021,Marriage and family therapists,"20,910","4,859","16,051","60,567","67,697","59,188"
2021,Mental health counselors,"112,815","25,885","86,930","51,903","55,066","51,586"
2021,Rehabilitation counselors,"17,129","5,545","11,584","53,167","51,042","55,025"
2021,"Counselors, all other","120,139","40,717","79,422","46,785","47,610","46,452"
2021,"Child, family, and school social workers","58,169","8,380","49,789","50,716","46,405","51,446"
2021,Healthcare social workers,"71,844","15,434","56,410","54,898","50,651","55,907"
2021,Mental health and substance abuse social workers,"25,257","4,640","20,617","60,615","55,977","60,862"
2021,"Social workers, all other","490,280","88,808","401,472","52,546","53,489","52,440"
2021,Probation officers and correctional treatment specialists,"87,639","41,244","46,395","57,581","62,091","54,052"
2021,Social and human service assistants,"173,287","38,894","134,393","42,112","47,544","41,263"
2021,Other community and social service specialists,"76,831","22,214","54,617","50,950","50,979","50,942"
2021,Clergy,"363,555","305,862","57,693","51,642","52,058","48,273"
2021,"Directors, religious activities and education","45,155","21,533","23,622","47,684","49,146","47,411"
2021,"Religious workers, all other","40,329","17,809","22,520","42,355","49,637","39,756"
2021,Legal Occupations:,"1,576,225","747,799","828,426","102,557","143,425","77,844"
2021,Lawyers,"1,014,893","622,110","392,783","144,628","155,961","124,812"
2021,Judicial law clerks,"18,450","5,636","12,814","54,801","69,167","51,211"
2021,"Judges, magistrates, and other judicial workers","64,698","32,481","32,217","111,762","144,000","81,142"
2021,Paralegals and legal assistants,"353,792","50,878","302,914","55,084","54,958","55,099"
2021,"Title examiners, abstractors, and searchers","78,409","22,143","56,266","54,475","89,122","50,594"
2021,"Legal support workers, all other","45,983","14,551","31,432","58,994","70,012","52,995"
2021,"Educational Instruction, and Library Occupations:","6,261,803","1,809,702","4,452,101","55,329","63,859","51,984"
2021,Postsecondary teachers,"954,993","502,156","452,837","78,272","84,412","72,002"
2021,Preschool and kindergarten teachers,"476,797","11,561","465,236","34,569","36,834","34,426"
2021,Elementary and middle school teachers,"2,201,887","449,923","1,751,964","56,218","60,438","55,272"
2021,Secondary school teachers,"980,600","425,341","555,259","61,536","63,889","59,922"
2021,Special education teachers,"327,535","53,285","274,250","56,235","55,625","56,351"
2021,Tutors,"23,964","8,447","15,517","36,338","41,930","35,038"
2021,Other teachers and instructors,"382,328","171,477","210,851","51,290","57,514","47,318"
2021,"Archivists, curators, and museum technicians","54,244","22,677","31,567","61,540","64,666","59,986"
2021,Librarians and media collections specialists,"141,808","33,366","108,442","58,138","64,798","56,909"
2021,Library technicians,"14,593","4,247","10,346","32,051","35,165","31,725"
2021,Teaching assistants,"597,271","102,031","495,240","26,522","32,426","25,575"
2021,Other educational instruction and library workers,"105,783","25,191","80,592","61,041","67,770","59,054"
2021,"Arts, Design, Entertainment, Sports, and Media Occupations:","1,863,916","995,166","868,750","62,095","65,256","59,452"
2021,Artists and related workers,"152,375","90,437","61,938","52,349","60,497","45,156"
2021,Commercial and industrial designers,"11,231","7,640","3,591","77,086","82,603","72,982"
2021,Fashion designers,"15,066","2,980","12,086","51,871","52,431","51,681"
2021,Floral designers,"24,475","3,414","21,061","34,257","40,772","33,438"
2021,Graphic designers,"204,270","100,261","104,009","54,421","56,806","52,414"
2021,Interior designers,"67,896","10,253","57,643","60,641","60,922","60,615"
2021,Merchandise displayers and window trimmers,"19,571","7,907","11,664","37,923","39,926","37,099"
2021,Other designers,"262,477","158,766","103,711","74,660","78,380","68,766"
2021,Actors,"10,543","4,804","5,739","53,170","80,425","45,495"
2021,Producers and directors,"149,680","93,078","56,602","75,500","75,945","74,686"
2021,Athletes and sports competitors,"19,648","17,339","2,309","54,335","54,905","53,320"
2021,Coaches and scouts,"101,517","65,770","35,747","51,607","52,556","50,083"
2021,"Umpires, referees, and other sports officials","2,075","1,414",661,"57,179","51,250","90,887"
2021,Dancers and choreographers,"5,063","1,378","3,685","27,063","42,238","23,037"
2021,Music directors and composers,"19,770","14,678","5,092","59,333","60,903","57,648"
2021,Musicians and singers,"35,698","28,785","6,913","45,050","50,795","33,369"
2021,"Disc jockeys, except radio","4,144","4,069",75,"45,565","44,355","70,987"
2021,"Entertainers and performers, sports and related workers, all other","10,403","6,444","3,959","35,936","47,446","28,832"
2021,Broadcast announcers and radio disc jockeys,"13,469","9,431","4,038","56,105","56,525","52,471"
2021,"News analysts, reporters, and journalists","62,182","33,442","28,740","61,123","63,892","56,114"
2021,Public relations specialists,"118,889","39,796","79,093","76,353","84,212","72,353"
2021,Editors,"97,329","44,770","52,559","66,889","71,229","62,911"
2021,Technical writers,"55,363","23,286","32,077","79,905","84,320","75,868"
2021,Writers and authors,"125,685","57,565","68,120","67,797","74,421","62,373"
2021,Interpreters and translators,"44,723","14,118","30,605","46,026","52,652","41,575"
2021,Court reporters and simultaneous captioners,"19,106","2,498","16,608","60,919","49,777","61,408"
2021,"Media and communication workers, all other","20,123","8,522","11,601","70,128","68,162","70,725"
2021,"Broadcast, sound, and lighting technicians","62,314","55,357","6,957","63,820","65,550","54,701"
2021,Photographers,"75,569","44,797","30,772","46,376","50,184","41,076"
2021,"Television, video, and film camera operators and editors","52,137","41,088","11,049","61,173","61,517","60,047"
2021,"Media and communication equipment workers, all other","1,125","1,079",46,"80,978","80,587",-
2021,Healthcare Practitioners and Technical Occupations:,"7,246,380","2,009,340","5,237,040","72,368","91,134","68,247"
2021,Chiropractors,"41,113","31,934","9,179","87,707","93,279","73,446"
2021,Dentists,"102,331","71,471","30,860","162,637","186,372","136,398"
2021,Dietitians and nutritionists,"76,924","6,836","70,088","59,469","54,658","59,725"
2021,Optometrists,"31,637","16,639","14,998","122,908","135,015","105,105"
2021,Pharmacists,"261,009","110,132","150,877","127,646","131,893","125,627"
2021,Emergency medicine physicians,"11,732","8,836","2,896","250,000+","250,000+","250,000+"
2021,Radiologists,"17,891","14,650","3,241","250,000+","250,000+","250,000+"
2021,Other physicians,"712,332","440,136","272,196","226,590","250,000+","201,830"
2021,Surgeons,"51,318","41,739","9,579","250,000+","250,000+","250,000+"
2021,Physician assistants,"122,904","44,128","78,776","113,886","122,304","110,004"
2021,Podiatrists,"9,475","7,269","2,206","150,993","154,549","111,117"
2021,Audiologists,"12,264","2,050","10,214","89,026","90,984","88,814"
2021,Occupational therapists,"88,219","14,401","73,818","75,897","81,355","74,543"
2021,Physical therapists,"201,897","84,361","117,536","84,502","90,491","82,007"
2021,Radiation therapists,"12,973","4,180","8,793","88,537","95,841","78,176"
2021,Recreational therapists,"12,423","2,814","9,609","50,746","51,889","50,183"
2021,Respiratory therapists,"99,863","39,434","60,429","63,319","66,799","62,143"
2021,Speech-language pathologists,"120,492","6,496","113,996","70,955","85,148","70,234"
2021,Exercise physiologists,"3,634","1,152","2,482","49,795","52,898","49,326"
2021,"Therapists, all other","134,367","28,216","106,151","55,983","57,341","55,470"
2021,Veterinarians,"72,068","27,124","44,944","109,533","126,040","104,226"
2021,Registered nurses,"2,535,581","334,253","2,201,328","74,126","80,003","73,201"
2021,Nurse anesthetists,"35,981","16,990","18,991","185,908","190,138","181,130"
2021,Nurse midwives,"6,045",0,"6,045","113,242",,"113,242"
2021,Nurse practitioners,"211,195","28,482","182,713","113,026","124,797","111,213"
2021,Acupuncturists,"7,596","2,174","5,422","66,134","49,925","69,915"
2021,"Healthcare diagnosing or treating practitioners, all other","6,271","2,541","3,730","55,377","52,938","56,372"
2021,Clinical laboratory technologists and technicians,"243,360","71,619","171,741","52,186","55,584","51,294"
2021,Dental hygienists,"73,864","5,891","67,973","62,489","87,250","61,663"
2021,Cardiovascular technologists and technicians,"44,855","19,755","25,100","62,640","81,853","55,277"
2021,Diagnostic medical sonographers,"78,196","19,106","59,090","75,551","103,743","71,710"
2021,Radiologic technologists and technicians,"179,058","65,977","113,081","62,648","71,498","58,202"
2021,Magnetic resonance imaging technologists,"39,696","17,999","21,697","80,121","98,906","72,636"
2021,Nuclear medicine technologists and medical dosimetrists,"26,943","14,393","12,550","104,521","131,394","93,870"
2021,Emergency medical technicians,"88,636","58,123","30,513","40,630","41,851","36,990"
2021,Paramedics,"87,467","64,508","22,959","63,302","65,407","56,062"
2021,Pharmacy technicians,"256,901","58,721","198,180","36,810","38,925","36,395"
2021,Psychiatric technicians,"61,750","19,604","42,146","36,469","37,026","36,154"
2021,Surgical technologists,"90,035","24,371","65,664","50,266","61,608","46,440"
2021,Veterinary technologists and technicians,"117,122","16,104","101,018","35,013","37,285","34,641"
2021,Dietetic technicians and ophthalmic medical technicians,"30,248","7,632","22,616","31,061","31,153","31,025"
2021,Licensed practical and licensed vocational nurses,"423,489","52,778","370,711","46,591","50,618","46,246"
2021,Medical records specialists,"167,694","16,243","151,451","45,177","47,499","44,958"
2021,"Opticians, dispensing","49,403","16,088","33,315","40,724","51,079","37,275"
2021,Miscellaneous health technologists and technicians,"113,049","43,824","69,225","47,713","58,071","41,564"
2021,Other healthcare practitioners and technical occupations,"75,079","28,166","46,913","60,913","66,236","57,739"
2021,Healthcare Support Occupations:,"2,964,496","476,203","2,488,293","32,415","35,982","32,091"
2021,Home health aides,"261,045","37,340","223,705","31,199","31,228","31,192"
2021,Personal care aides,"777,894","153,348","624,546","30,383","32,071","30,010"
2021,Nursing assistants,"825,238","98,054","727,184","31,758","35,718","31,457"
2021,Orderlies and psychiatric aides,"43,713","25,610","18,103","32,579","32,585","32,573"
2021,Occupational therapy assistants and aides,"28,024","6,049","21,975","46,600","50,024","45,778"
2021,Physical therapist assistants and aides,"64,571","21,960","42,611","50,031","51,254","47,870"
